Timestamp,Min Temp (°C),Max Temp (°C),Avg Temp (°C)
2025-05-14 07:14:51,30.31,34.35,33.00
2025-05-14 07:15:01,29.97,34.07,32.70
2025-05-14 07:15:11,30.04,34.26,32.85
2025-05-14 07:15:21,30.31,35.13,33.52
2025-05-14 07:15:31,29.90,34.53,32.99
2025-05-14 07:15:41,29.97,35.22,33.47
2025-05-14 07:15:51,30.08,36.30,34.23
2025-05-14 07:16:01,30.40,37.16,34.91
2025-05-14 07:16:11,30.50,38.37,35.75
2025-05-14 07:16:22,30.70,38.60,35.97
2025-05-14 07:16:32,30.53,39.23,36.33
2025-05-14 07:16:42,30.33,38.08,35.49
2025-05-14 07:16:52,30.42,36.97,34.79
2025-05-14 07:17:02,30.20,35.24,33.56
2025-05-14 07:17:12,30.45,34.54,33.17
2025-05-14 07:17:22,30.30,36.22,34.25
2025-05-14 07:17:32,30.03,34.41,32.95
2025-05-14 07:17:42,30.32,34.48,33.09
2025-05-14 07:17:52,30.01,34.32,32.89
2025-05-14 07:18:02,30.17,33.99,32.72
2025-05-14 07:18:12,30.35,34.25,32.95
2025-05-14 07:18:22,30.21,34.76,33.24
2025-05-14 07:18:32,30.05,34.21,32.82
2025-05-14 07:18:42,29.90,34.31,32.84
2025-05-14 07:18:52,30.01,34.19,32.79
2025-05-14 07:19:02,29.98,34.33,32.88
2025-05-14 07:19:12,30.19,34.79,33.26
2025-05-14 07:19:22,30.22,34.00,32.74
2025-05-14 07:19:32,30.28,34.22,32.90
2025-05-14 07:19:42,30.19,34.76,33.24
2025-05-14 07:19:52,30.21,34.58,33.12
2025-05-14 07:20:02,30.47,34.86,33.40
2025-05-14 07:20:12,30.04,34.08,32.73
2025-05-14 07:20:22,29.86,34.39,32.88
2025-05-14 07:20:32,30.16,35.16,33.49
2025-05-14 07:20:42,30.03,34.45,32.98
2025-05-14 07:20:52,30.01,34.22,32.81
2025-05-14 07:21:02,30.15,35.04,33.41
2025-05-14 07:21:12,30.01,34.13,32.75
2025-05-14 07:21:22,30.18,34.38,32.98
2025-05-14 07:21:32,29.91,34.12,32.72
2025-05-14 07:21:42,29.86,34.29,32.81
2025-05-14 07:21:52,30.05,34.55,33.05
2025-05-14 07:22:02,30.05,34.43,32.97
2025-05-14 07:22:12,30.46,35.55,33.85
2025-05-14 07:22:22,29.63,34.48,32.86
2025-05-14 07:22:32,29.48,34.40,32.76
2025-05-14 07:22:42,30.11,34.13,32.79
2025-05-14 07:22:52,30.12,34.30,32.90
2025-05-14 07:23:02,30.19,34.48,33.05
2025-05-14 07:23:12,30.01,34.38,32.92
2025-05-14 07:23:22,29.87,34.30,32.82
2025-05-14 07:23:32,30.18,34.51,33.07
2025-05-14 07:23:42,30.10,35.08,33.42
2025-05-14 07:23:52,30.10,34.70,33.17
2025-05-14 07:24:02,29.97,35.06,33.36
2025-05-14 07:24:12,30.13,34.63,33.13
2025-05-14 07:24:22,30.22,35.11,33.48
2025-05-14 07:24:32,30.06,34.39,32.95
2025-05-14 07:24:42,30.00,34.45,32.97
2025-05-14 07:24:52,30.16,34.56,33.09
2025-05-14 07:25:02,29.97,34.04,32.68
2025-05-14 07:25:12,30.20,33.96,32.71
2025-05-14 07:25:22,30.21,34.93,33.36
2025-05-14 07:25:32,30.22,35.60,33.81
2025-05-14 07:25:42,30.56,40.78,37.37
2025-05-14 07:25:52,30.54,38.76,36.02
2025-05-14 07:26:02,30.16,37.47,35.03
2025-05-14 07:26:12,30.29,36.26,34.27
2025-05-14 07:26:23,30.63,36.84,34.77
2025-05-14 07:26:33,30.06,36.24,34.18
2025-05-14 07:26:43,30.03,35.43,33.63
2025-05-14 07:26:53,30.27,35.41,33.70
2025-05-14 07:27:03,30.05,34.04,32.71
2025-05-14 07:27:13,30.27,34.31,32.96
2025-05-14 07:27:23,29.89,34.22,32.78
2025-05-14 07:27:33,30.26,34.42,33.03
2025-05-14 07:27:43,30.21,35.00,33.40
2025-05-14 07:27:53,30.20,34.08,32.79
2025-05-14 07:28:03,29.59,34.02,32.54
2025-05-14 07:28:13,29.93,34.44,32.93
2025-05-14 07:28:23,29.94,34.76,33.15
2025-05-14 07:28:33,29.99,34.31,32.87
2025-05-14 07:28:43,30.01,34.37,32.92
2025-05-14 07:28:53,30.01,34.69,33.13
2025-05-14 07:29:03,30.29,35.14,33.52
2025-05-14 07:29:13,30.10,34.71,33.17
2025-05-14 07:29:23,30.35,35.09,33.51
2025-05-14 07:29:33,30.68,36.83,34.78
2025-05-14 07:29:43,30.17,35.26,33.56
2025-05-14 07:29:53,30.14,35.62,33.79
2025-05-14 07:30:03,30.19,35.80,33.93
2025-05-14 07:30:13,30.27,36.67,34.54
2025-05-14 07:30:23,30.58,35.98,34.18
2025-05-14 07:30:33,30.24,36.27,34.26
2025-05-14 07:30:43,30.22,36.06,34.12
2025-05-14 07:30:53,30.55,35.53,33.87
2025-05-14 07:31:03,30.35,36.17,34.23
2025-05-14 07:31:13,30.43,35.05,33.51
2025-05-14 07:31:23,30.33,36.17,34.22
2025-05-14 07:31:33,30.45,36.82,34.70
2025-05-14 07:31:43,30.20,35.20,33.54
2025-05-14 07:31:53,30.50,36.32,34.38
2025-05-14 07:32:03,30.08,34.93,33.32
2025-05-14 07:32:13,30.30,35.43,33.72
2025-05-14 07:32:23,30.48,36.54,34.52
2025-05-14 07:32:33,29.98,37.59,35.05
2025-05-14 07:32:43,30.17,37.46,35.03
2025-05-14 07:32:53,30.32,38.32,35.65
2025-05-14 07:33:03,30.15,37.82,35.26
2025-05-14 07:33:13,30.26,36.72,34.57
2025-05-14 07:33:23,30.49,37.45,35.13
2025-05-14 07:33:33,30.46,39.18,36.28
2025-05-14 07:33:43,31.29,45.23,40.58
2025-05-14 07:33:53,31.35,45.31,40.66
2025-05-14 07:34:03,31.22,48.36,42.65
2025-05-14 07:34:13,30.90,45.91,40.91
2025-05-14 07:34:23,30.79,45.59,40.66
2025-05-14 07:34:33,31.21,44.07,39.78
2025-05-14 07:34:43,31.24,41.12,37.83
2025-05-14 07:34:53,30.89,39.92,36.91
2025-05-14 07:35:03,30.69,37.42,35.18
2025-05-14 07:35:13,30.41,36.11,34.21
2025-05-14 07:35:23,30.32,35.43,33.73
2025-05-14 07:35:33,30.47,35.70,33.96
2025-05-14 07:35:43,30.44,35.81,34.02
2025-05-14 07:35:53,29.73,35.79,33.77
2025-05-14 07:36:03,30.12,35.67,33.82
2025-05-14 07:36:13,30.34,35.90,34.05
2025-05-14 07:36:23,30.27,35.41,33.70
2025-05-14 07:36:33,30.09,35.09,33.43
2025-05-14 07:36:43,30.00,35.70,33.80
2025-05-14 07:36:53,30.12,35.16,33.48
2025-05-14 07:37:03,30.15,35.27,33.56
2025-05-14 07:37:13,30.24,35.00,33.41
2025-05-14 07:37:23,30.07,34.86,33.26
2025-05-14 07:37:33,30.39,35.03,33.48
2025-05-14 07:37:43,30.26,35.09,33.48
2025-05-14 07:37:53,30.52,35.10,33.57
2025-05-14 07:38:03,30.28,35.09,33.48
2025-05-14 07:38:13,30.33,35.72,33.93
2025-05-14 07:38:24,30.31,37.25,34.94
2025-05-14 07:38:34,30.52,35.39,33.77
2025-05-14 07:38:44,31.48,40.62,37.57
2025-05-14 07:38:54,31.28,43.76,39.60
2025-05-14 07:39:04,32.23,49.18,43.53
2025-05-14 07:39:14,33.93,62.33,52.87
2025-05-14 07:39:24,32.61,54.16,46.98
2025-05-14 07:39:34,32.93,54.12,47.06
2025-05-14 07:39:44,32.13,48.78,43.23
2025-05-14 07:39:54,31.96,46.72,41.80
2025-05-14 07:40:04,31.88,45.79,41.15
2025-05-14 07:40:14,31.78,46.84,41.82
2025-05-14 07:40:24,31.35,43.04,39.15
2025-05-14 07:40:34,31.23,41.15,37.85
2025-05-14 07:40:44,31.09,40.71,37.51
2025-05-14 07:40:54,30.88,39.85,36.86
2025-05-14 07:41:04,31.16,40.45,37.35
2025-05-14 07:41:14,30.80,38.95,36.23
2025-05-14 07:41:24,31.23,39.91,37.02
2025-05-14 07:41:34,31.25,40.33,37.30
2025-05-14 07:41:44,31.16,39.85,36.95
2025-05-14 07:41:54,31.02,39.63,36.76
2025-05-14 07:42:04,31.04,39.03,36.36
2025-05-14 07:42:14,30.76,38.06,35.62
2025-05-14 07:42:24,30.67,36.60,34.62
2025-05-14 07:42:34,30.49,36.08,34.22
2025-05-14 07:42:44,30.55,35.98,34.17
2025-05-14 07:42:54,30.56,36.29,34.38
2025-05-14 07:43:04,31.05,36.64,34.78
2025-05-14 07:43:14,30.38,36.95,34.76
2025-05-14 07:43:24,31.05,38.12,35.76
2025-05-14 07:43:34,30.64,37.48,35.20
2025-05-14 07:43:44,30.97,36.45,34.63
2025-05-14 07:43:54,30.69,37.90,35.50
2025-05-14 07:44:04,31.15,39.70,36.85
2025-05-14 07:44:14,30.57,35.81,34.06
2025-05-14 07:44:24,30.88,36.10,34.36
2025-05-14 07:44:34,30.60,35.11,33.61
2025-05-14 07:44:44,30.49,35.16,33.61
2025-05-14 07:44:54,30.60,36.58,34.59
2025-05-14 07:45:04,30.70,37.90,35.50
2025-05-14 07:45:14,30.54,38.05,35.55
2025-05-14 07:45:24,30.55,38.09,35.57
2025-05-14 07:45:34,30.79,39.77,36.77
2025-05-14 07:45:44,31.11,39.70,36.84
2025-05-14 07:45:54,30.95,38.85,36.21
2025-05-14 07:46:04,30.99,37.53,35.35
2025-05-14 07:46:14,30.76,35.99,34.25
2025-05-14 07:46:24,30.94,36.47,34.63
2025-05-14 07:46:34,30.53,36.82,34.72
2025-05-14 07:46:44,30.68,38.84,36.12
2025-05-14 07:46:54,31.19,43.51,39.40
2025-05-14 07:47:04,30.78,40.02,36.94
2025-05-14 07:47:14,31.48,42.19,38.62
2025-05-14 07:47:24,31.76,44.24,40.08
2025-05-14 07:47:34,31.40,43.39,39.39
2025-05-14 07:47:44,31.70,43.34,39.46
2025-05-14 07:47:54,31.06,40.28,37.20
2025-05-14 07:48:04,30.95,38.64,36.08
2025-05-14 07:48:14,31.44,41.67,38.26
2025-05-14 07:48:24,31.23,41.90,38.34
2025-05-14 07:48:34,31.72,45.70,41.04
2025-05-14 07:48:44,32.68,54.70,47.36
2025-05-14 07:48:54,33.22,57.81,49.61
2025-05-14 07:49:04,36.82,83.47,67.92
2025-05-14 07:49:14,35.10,66.35,55.94
2025-05-14 07:49:24,35.07,72.82,60.24
2025-05-14 07:49:34,33.96,60.30,51.52
2025-05-14 07:49:44,34.16,64.70,54.52
2025-05-14 07:49:54,34.52,65.96,55.48
2025-05-14 07:50:04,33.89,62.95,53.26
2025-05-14 07:50:14,32.46,47.74,42.65
2025-05-14 07:50:24,31.73,42.99,39.24
2025-05-14 07:50:35,31.49,39.53,36.85
2025-05-14 07:50:45,31.36,39.28,36.64
2025-05-14 07:50:55,31.05,38.60,36.08
2025-05-14 07:51:05,30.88,38.83,36.18
2025-05-14 07:51:15,30.55,39.42,36.46
2025-05-14 07:51:25,31.50,42.71,38.98
2025-05-14 07:51:35,30.95,38.67,36.10
2025-05-14 07:51:45,31.03,38.71,36.15
2025-05-14 07:51:55,30.62,37.28,35.06
2025-05-14 07:52:05,31.22,39.37,36.65
2025-05-14 07:52:15,31.28,42.54,38.79
2025-05-14 07:52:25,32.34,50.55,44.48
2025-05-14 07:52:35,32.97,53.90,46.92
2025-05-14 07:52:45,33.03,55.54,48.03
2025-05-14 07:52:55,32.47,52.60,45.89
2025-05-14 07:53:05,32.00,47.42,42.28
2025-05-14 07:53:15,31.84,48.32,42.82
2025-05-14 07:53:25,31.70,46.04,41.26
2025-05-14 07:53:35,31.73,42.50,38.91
2025-05-14 07:53:45,31.15,40.17,37.16
2025-05-14 07:53:55,31.19,39.65,36.83
2025-05-14 07:54:05,30.61,38.15,35.63
2025-05-14 07:54:15,30.83,38.68,36.07
2025-05-14 07:54:25,31.27,43.14,39.18
2025-05-14 07:54:35,31.54,40.52,37.53
2025-05-14 07:54:45,31.03,38.56,36.05
2025-05-14 07:54:55,30.81,37.83,35.49
2025-05-14 07:55:05,30.38,36.31,34.33
2025-05-14 07:55:15,31.16,36.45,34.69
2025-05-14 07:55:25,30.55,36.06,34.22
2025-05-14 07:55:35,30.96,38.35,35.88
2025-05-14 07:55:45,31.60,43.64,39.63
2025-05-14 07:55:55,32.70,51.56,45.28
2025-05-14 07:56:05,36.51,78.26,64.34
2025-05-14 07:56:15,35.51,68.90,57.77
2025-05-14 07:56:25,34.23,59.39,51.00
2025-05-14 07:56:35,35.67,71.29,59.42
2025-05-14 07:56:45,36.11,75.41,62.31
2025-05-14 07:56:55,38.47,88.69,71.95
2025-05-14 07:57:05,38.01,86.09,70.06
2025-05-14 07:57:15,36.10,71.61,59.78
2025-05-14 07:57:25,34.14,59.73,51.20
2025-05-14 07:57:35,33.28,54.30,47.29
2025-05-14 07:57:45,32.79,50.03,44.28
2025-05-14 07:57:55,32.45,47.42,42.43
2025-05-14 07:58:05,32.20,45.68,41.19
2025-05-14 07:58:15,32.25,45.29,40.94
2025-05-14 07:58:25,32.07,43.39,39.61
2025-05-14 07:58:35,31.87,46.39,41.55
2025-05-14 07:58:45,32.39,46.06,41.50
2025-05-14 07:58:55,32.00,47.37,42.25
2025-05-14 07:59:05,32.08,46.25,41.53
2025-05-14 07:59:15,32.04,43.36,39.59
2025-05-14 07:59:25,31.02,39.29,36.54
2025-05-14 07:59:35,31.14,39.73,36.87
2025-05-14 07:59:45,31.08,37.35,35.26
2025-05-14 07:59:55,30.95,36.57,34.69
2025-05-14 08:00:05,31.06,36.43,34.64
2025-05-14 08:00:15,31.42,37.51,35.48
2025-05-14 08:00:25,30.90,36.21,34.44
2025-05-14 08:00:35,31.25,36.38,34.67
2025-05-14 08:00:45,31.03,36.10,34.41
2025-05-14 08:00:55,31.13,36.89,34.97
2025-05-14 08:01:05,31.17,36.33,34.61
2025-05-14 08:01:15,30.79,36.18,34.38
2025-05-14 08:01:25,30.81,36.37,34.52
2025-05-14 08:01:35,31.02,36.59,34.73
2025-05-14 08:01:45,31.00,35.72,34.15
2025-05-14 08:01:55,31.29,35.79,34.29
2025-05-14 08:02:05,30.84,36.60,34.68
2025-05-14 08:02:16,31.12,36.26,34.55
2025-05-14 08:02:26,31.71,38.96,36.54
2025-05-14 08:02:36,31.45,39.41,36.76
2025-05-14 08:02:46,31.43,37.78,35.66
2025-05-14 08:02:56,31.10,36.59,34.76
2025-05-14 08:03:06,31.41,37.10,35.21
2025-05-14 08:03:16,31.37,35.97,34.43
2025-05-14 08:03:26,31.60,35.83,34.42
2025-05-14 08:03:36,31.41,35.70,34.27
2025-05-14 08:03:46,31.33,36.04,34.47
2025-05-14 08:03:56,31.28,35.82,34.31
2025-05-14 08:04:06,31.13,35.59,34.11
2025-05-14 08:04:16,31.48,36.80,35.03
2025-05-14 08:04:26,31.27,36.77,34.94
2025-05-14 08:04:36,31.36,36.24,34.62
2025-05-14 08:04:46,31.24,37.12,35.16
2025-05-14 08:04:56,31.03,36.89,34.94
2025-05-14 08:05:06,31.16,37.09,35.11
2025-05-14 08:05:16,31.25,37.68,35.53
2025-05-14 08:05:26,31.56,39.03,36.54
2025-05-14 08:05:36,31.26,36.29,34.61
2025-05-14 08:05:46,31.54,37.47,35.49
2025-05-14 08:05:56,31.30,37.10,35.17
2025-05-14 08:06:06,31.24,38.36,35.99
2025-05-14 08:06:16,31.53,37.64,35.60
2025-05-14 08:06:26,31.34,36.93,35.07
2025-05-14 08:06:36,30.86,36.18,34.41
2025-05-14 08:06:46,31.06,35.58,34.07
2025-05-14 08:06:56,31.30,36.31,34.64
2025-05-14 08:07:06,31.01,35.89,34.26
2025-05-14 08:07:16,31.28,36.37,34.67
2025-05-14 08:07:26,31.39,35.90,34.40
2025-05-14 08:07:36,31.08,35.93,34.32
2025-05-14 08:07:46,31.24,36.18,34.53
2025-05-14 08:07:56,31.08,35.89,34.28
2025-05-14 08:08:06,31.29,35.50,34.10
2025-05-14 08:08:16,31.12,35.64,34.13
2025-05-14 08:08:26,31.58,38.19,35.99
2025-05-14 08:08:36,31.58,35.88,34.45
2025-05-14 08:08:46,31.23,35.84,34.30
2025-05-14 08:08:56,31.47,35.00,33.82
2025-05-14 08:09:06,31.33,36.36,34.68
2025-05-14 08:09:16,31.06,35.71,34.16
2025-05-14 08:09:26,31.28,35.70,34.23
2025-05-14 08:09:36,31.04,35.92,34.29
2025-05-14 08:09:46,31.12,35.40,33.97
2025-05-14 08:09:56,30.84,35.10,33.68
2025-05-14 08:10:06,30.96,35.34,33.88
2025-05-14 08:10:16,31.07,35.30,33.89
2025-05-14 08:10:26,31.15,35.40,33.98
2025-05-14 08:10:36,31.22,35.89,34.33
2025-05-14 08:10:46,31.12,35.63,34.13
2025-05-14 08:10:56,31.48,36.19,34.62
2025-05-14 08:11:06,30.88,35.82,34.17
2025-05-14 08:11:16,31.25,36.64,34.84
2025-05-14 08:11:26,30.98,35.67,34.11
2025-05-14 08:11:36,31.06,35.99,34.35
2025-05-14 08:11:46,30.74,35.79,34.11
2025-05-14 08:11:56,31.16,36.22,34.53
2025-05-14 08:12:06,30.64,35.67,34.00
2025-05-14 08:12:16,30.91,36.26,34.48
2025-05-14 08:12:26,30.90,36.11,34.38
2025-05-14 08:12:36,31.37,36.92,35.07
2025-05-14 08:12:46,31.30,36.28,34.62
2025-05-14 08:12:56,31.05,36.06,34.39
2025-05-14 08:13:06,30.93,36.36,34.55
2025-05-14 08:13:16,31.13,38.96,36.35
2025-05-14 08:13:26,31.14,36.42,34.66
2025-05-14 08:13:36,31.20,35.56,34.11
2025-05-14 08:13:46,31.10,35.83,34.25
2025-05-14 08:13:56,31.31,35.58,34.16
2025-05-14 08:14:06,31.22,37.54,35.43
2025-05-14 08:14:16,31.07,36.33,34.57
2025-05-14 08:14:26,31.00,36.16,34.44
2025-05-14 08:14:37,30.86,35.46,33.93
2025-05-14 08:14:47,31.30,36.49,34.76
2025-05-14 08:14:57,30.95,36.99,34.97
2025-05-14 08:15:07,30.87,36.93,34.91
2025-05-14 08:15:17,30.79,36.04,34.29
2025-05-14 08:15:27,31.36,37.49,35.45
2025-05-14 08:15:37,30.89,35.49,33.96
2025-05-14 08:15:47,30.87,35.25,33.79
2025-05-14 08:15:57,31.18,35.43,34.01
2025-05-14 08:16:07,30.75,35.85,34.15
2025-05-14 08:16:17,31.30,37.88,35.69
2025-05-14 08:16:27,30.86,35.67,34.07
2025-05-14 08:16:37,30.96,35.62,34.07
2025-05-14 08:16:47,30.91,36.08,34.36
2025-05-14 08:16:57,30.87,35.18,33.74
2025-05-14 08:17:07,30.80,35.31,33.81
2025-05-14 08:17:17,31.08,37.11,35.10
2025-05-14 08:17:27,31.18,36.59,34.79
2025-05-14 08:17:37,30.77,36.88,34.85
2025-05-14 08:17:47,31.48,36.27,34.68
2025-05-14 08:17:57,31.05,35.98,34.34
2025-05-14 08:18:07,31.03,38.05,35.71
2025-05-14 08:18:17,31.11,37.65,35.47
2025-05-14 08:18:27,31.32,36.98,35.10
2025-05-14 08:18:37,31.22,36.78,34.92
2025-05-14 08:18:47,31.19,38.03,35.75
2025-05-14 08:18:57,30.89,37.31,35.17
2025-05-14 08:19:07,31.02,37.31,35.22
2025-05-14 08:19:17,31.24,35.60,34.15
2025-05-14 08:19:27,31.41,35.86,34.38
2025-05-14 08:19:37,30.86,36.41,34.56
2025-05-14 08:19:47,31.01,36.02,34.35
2025-05-14 08:19:57,31.43,36.42,34.76
2025-05-14 08:20:07,30.77,35.74,34.08
2025-05-14 08:20:17,31.24,35.79,34.27
2025-05-14 08:20:27,31.16,36.20,34.52
2025-05-14 08:20:37,31.18,36.13,34.48
2025-05-14 08:20:47,31.51,36.60,34.90
2025-05-14 08:20:57,31.09,36.81,34.90
2025-05-14 08:21:07,31.24,36.88,35.00
2025-05-14 08:21:17,30.93,37.74,35.47
2025-05-14 08:21:27,31.43,36.41,34.75
2025-05-14 08:21:37,31.33,37.23,35.26
2025-05-14 08:21:47,31.60,36.54,34.89
2025-05-14 08:21:57,31.30,35.98,34.42
2025-05-14 08:22:07,31.10,36.42,34.65
2025-05-14 08:22:17,31.08,36.55,34.73
2025-05-14 08:22:27,31.69,37.30,35.43
2025-05-14 08:22:37,31.36,38.20,35.92
2025-05-14 08:22:47,30.91,36.47,34.62
2025-05-14 08:22:57,31.29,35.38,34.02
2025-05-14 08:23:07,31.31,35.79,34.30
2025-05-14 08:23:17,31.07,36.69,34.82
2025-05-14 08:23:27,31.47,37.90,35.76
2025-05-14 08:23:37,31.04,39.32,36.56
2025-05-14 08:23:47,31.10,37.38,35.29
2025-05-14 08:23:57,31.50,38.01,35.84
2025-05-14 08:24:07,31.40,37.96,35.77
2025-05-14 08:24:17,31.08,38.46,36.00
2025-05-14 08:24:27,31.35,36.57,34.83
2025-05-14 08:24:37,31.33,36.55,34.81
2025-05-14 08:24:47,31.05,36.22,34.50
2025-05-14 08:24:57,31.45,36.81,35.03
2025-05-14 08:25:07,31.47,36.44,34.78
2025-05-14 08:25:17,31.05,36.03,34.37
2025-05-14 08:25:27,30.95,35.82,34.20
2025-05-14 08:25:37,31.26,36.33,34.64
2025-05-14 08:25:47,31.03,36.70,34.81
2025-05-14 08:25:57,30.93,36.88,34.89
2025-05-14 08:26:07,31.33,35.99,34.44
2025-05-14 08:26:17,31.33,35.60,34.18
2025-05-14 08:26:27,31.07,35.45,33.99
2025-05-14 08:26:37,31.06,35.27,33.87
2025-05-14 08:26:47,30.59,35.65,33.97
2025-05-14 08:26:57,31.22,35.87,34.32
2025-05-14 08:27:07,31.16,36.13,34.47
2025-05-14 08:27:17,31.17,36.52,34.74
2025-05-14 08:27:27,31.78,41.24,38.09
2025-05-14 08:27:37,31.39,37.50,35.46
2025-05-14 08:27:48,31.03,36.53,34.70
2025-05-14 08:27:58,31.28,37.60,35.49
2025-05-14 08:28:08,31.22,36.15,34.51
2025-05-14 08:28:18,31.12,35.86,34.28
2025-05-14 08:28:28,31.31,35.74,34.26
2025-05-14 08:28:38,31.14,35.87,34.29
2025-05-14 08:28:48,31.47,36.36,34.73
2025-05-14 08:28:58,31.43,35.59,34.20
2025-05-14 08:29:08,31.27,36.50,34.76
2025-05-14 08:29:18,31.27,36.23,34.57
2025-05-14 08:29:28,31.08,37.05,35.06
2025-05-14 08:29:38,31.14,36.79,34.91
2025-05-14 08:29:48,30.85,35.88,34.21
2025-05-14 08:29:58,31.07,35.60,34.09
2025-05-14 08:30:08,30.92,35.82,34.19
2025-05-14 08:30:18,30.92,36.02,34.32
2025-05-14 08:30:28,31.12,35.76,34.22
2025-05-14 08:30:38,30.87,37.17,35.07
2025-05-14 08:30:48,31.54,41.68,38.30
2025-05-14 08:30:58,31.30,39.46,36.74
2025-05-14 08:31:08,32.27,45.50,41.09
2025-05-14 08:31:18,31.58,39.79,37.05
2025-05-14 08:31:28,31.29,38.66,36.20
2025-05-14 08:31:38,31.48,39.53,36.84
2025-05-14 08:31:48,32.54,48.40,43.11
2025-05-14 08:31:58,32.27,47.22,42.24
2025-05-14 08:32:08,32.41,47.05,42.17
2025-05-14 08:32:18,31.94,42.84,39.20
2025-05-14 08:32:28,31.05,38.49,36.01
2025-05-14 08:32:38,31.35,37.68,35.57
2025-05-14 08:32:48,31.16,37.20,35.19
2025-05-14 08:32:58,31.56,37.09,35.25
2025-05-14 08:33:08,31.48,38.20,35.96
2025-05-14 08:33:18,31.70,39.02,36.58
2025-05-14 08:33:28,31.54,39.83,37.07
2025-05-14 08:33:38,31.55,39.73,37.00
2025-05-14 08:33:48,31.47,38.86,36.40
2025-05-14 08:33:58,31.36,37.46,35.43
2025-05-14 08:34:08,31.23,37.76,35.58
2025-05-14 08:34:18,31.33,36.92,35.06
2025-05-14 08:34:28,31.43,35.89,34.40
2025-05-14 08:34:38,31.29,35.55,34.13
2025-05-14 08:34:48,31.28,35.69,34.22
2025-05-14 08:34:58,31.12,35.67,34.16
2025-05-14 08:35:08,31.29,36.10,34.49
2025-05-14 08:35:18,31.39,37.35,35.37
2025-05-14 08:35:28,31.48,36.71,34.96
2025-05-14 08:35:38,31.28,36.85,35.00
2025-05-14 08:35:48,31.37,36.89,35.05
2025-05-14 08:35:58,31.22,36.73,34.90
2025-05-14 08:36:08,31.36,37.01,35.13
2025-05-14 08:36:18,31.22,37.61,35.48
2025-05-14 08:36:28,31.68,36.75,35.06
2025-05-14 08:36:38,31.32,36.83,35.00
2025-05-14 08:36:48,31.39,37.31,35.33
2025-05-14 08:36:58,31.45,36.86,35.05
2025-05-14 08:37:08,31.22,36.50,34.74
2025-05-14 08:37:18,31.48,36.71,34.97
2025-05-14 08:37:28,31.44,37.47,35.46
2025-05-14 08:37:38,31.38,36.83,35.02
2025-05-14 08:37:48,29.52,38.61,35.58
2025-05-14 08:37:58,31.30,36.70,34.90
