2025-05-13 11:09:22,35.17,44.95,41.69
2025-05-13 11:09:32,34.71,43.92,40.85
2025-05-13 11:09:42,34.73,42.63,39.99
2025-05-13 11:09:52,34.76,41.20,39.05
2025-05-13 11:10:02,34.59,41.47,39.18
2025-05-13 11:10:12,34.82,41.19,39.07
2025-05-13 11:10:22,34.75,41.86,39.49
2025-05-13 11:10:32,34.67,41.75,39.39
2025-05-13 11:10:42,35.06,43.83,40.91
2025-05-13 11:10:52,34.99,44.41,41.27
2025-05-13 11:11:02,35.32,43.93,41.06
2025-05-13 11:11:13,35.24,43.48,40.73
2025-05-13 11:11:23,35.24,44.51,41.42
2025-05-13 11:11:33,34.85,43.01,40.29
2025-05-13 11:11:43,34.97,42.28,39.84
2025-05-13 11:11:53,34.99,42.59,40.06
2025-05-13 11:12:03,35.17,42.56,40.10
2025-05-13 11:12:13,35.01,42.68,40.13
2025-05-13 11:12:23,34.91,41.98,39.62
2025-05-13 11:12:33,34.98,41.39,39.25
2025-05-13 11:12:43,34.82,41.33,39.16
2025-05-13 11:12:53,34.85,41.78,39.47
2025-05-13 11:13:03,34.74,41.28,39.10
2025-05-13 11:13:13,34.72,41.29,39.10
2025-05-13 11:13:23,35.07,40.86,38.93
2025-05-13 11:13:33,35.22,43.82,40.96
2025-05-13 11:13:43,35.15,42.85,40.29
2025-05-13 11:13:53,34.88,42.58,40.01
2025-05-13 11:14:03,34.91,41.63,39.39
2025-05-13 11:14:13,34.78,41.14,39.02
2025-05-13 11:14:23,34.87,42.03,39.64
2025-05-13 11:14:33,35.23,47.89,43.67
2025-05-13 11:14:43,35.30,44.51,41.44
2025-05-13 11:14:53,35.20,42.96,40.37
2025-05-13 11:15:03,34.72,42.54,39.94
2025-05-13 11:15:13,34.86,42.39,39.88
2025-05-13 11:15:23,35.08,41.39,39.29
2025-05-13 11:15:33,34.88,41.00,38.96
2025-05-13 11:15:43,35.13,43.08,40.43
2025-05-13 11:15:53,34.89,44.26,41.14
2025-05-13 11:16:03,34.91,42.38,39.89
2025-05-13 11:16:13,34.99,43.02,40.35
2025-05-13 11:16:23,35.13,42.64,40.13
2025-05-13 11:16:33,35.13,42.79,40.24
2025-05-13 11:16:43,34.94,41.04,39.01
2025-05-13 11:16:53,34.79,41.28,39.12
2025-05-13 11:17:03,35.04,42.73,40.17
2025-05-13 11:17:13,34.95,42.64,40.08
2025-05-13 11:17:23,34.93,44.04,41.00
2025-05-13 11:17:33,34.73,41.61,39.32
2025-05-13 11:17:43,34.76,40.80,38.79
2025-05-13 11:17:53,34.92,42.70,40.11
2025-05-13 11:18:03,34.87,41.72,39.44
2025-05-13 11:18:13,35.14,44.29,41.24
2025-05-13 11:18:23,35.44,43.37,40.73
2025-05-13 11:18:33,35.24,42.66,40.19
2025-05-13 11:18:43,34.96,41.33,39.21
2025-05-13 11:18:53,35.11,42.45,40.00
2025-05-13 11:19:03,35.35,44.93,41.73
2025-05-13 11:19:13,35.59,48.53,44.22
2025-05-13 11:19:23,35.88,50.78,45.81
2025-05-13 11:19:33,36.04,49.93,45.30
2025-05-13 11:19:43,35.66,48.67,44.33
2025-05-13 11:19:53,35.76,49.14,44.68
2025-05-13 11:20:03,35.73,50.26,45.42
2025-05-13 11:20:13,35.68,48.94,44.52
2025-05-13 11:20:23,35.46,46.60,42.89
2025-05-13 11:20:33,35.51,43.85,41.07
2025-05-13 11:20:43,35.12,42.74,40.20
2025-05-13 11:20:53,34.79,41.66,39.37
2025-05-13 11:21:03,34.91,41.98,39.62
2025-05-13 11:21:13,34.86,41.84,39.51
2025-05-13 11:21:23,35.14,41.84,39.61
2025-05-13 11:21:33,35.24,41.81,39.62
2025-05-13 11:21:43,35.23,41.92,39.69
2025-05-13 11:21:54,35.25,42.02,39.76
2025-05-13 11:22:04,34.99,41.73,39.48
2025-05-13 11:22:14,35.23,41.34,39.30
2025-05-13 11:22:24,35.14,41.04,39.07
2025-05-13 11:22:34,35.00,41.14,39.09
2025-05-13 11:22:44,34.81,41.00,38.94
2025-05-13 11:22:54,35.01,40.91,38.94
2025-05-13 11:23:04,34.74,40.92,38.86
2025-05-13 11:23:14,34.45,40.83,38.70
2025-05-13 11:23:24,33.89,40.92,38.57
2025-05-13 11:23:34,34.73,41.00,38.91
2025-05-13 11:23:44,34.75,41.00,38.92
2025-05-13 11:23:54,34.79,40.88,38.85
2025-05-13 11:24:04,34.82,40.73,38.76
2025-05-13 11:24:14,35.24,40.56,38.78
2025-05-13 11:24:24,35.02,40.72,38.82
2025-05-13 11:24:34,35.09,40.97,39.01
2025-05-13 11:24:44,34.83,41.00,38.94
2025-05-13 11:24:54,34.80,40.57,38.65
2025-05-13 11:25:04,34.75,40.87,38.83
2025-05-13 11:25:14,35.05,40.88,38.94
2025-05-13 11:25:24,35.20,41.03,39.09
2025-05-13 11:25:34,34.99,40.80,38.86
2025-05-13 11:25:44,34.74,40.66,38.68
2025-05-13 11:25:54,34.59,40.26,38.37
2025-05-13 11:26:04,34.57,40.33,38.41
2025-05-13 11:26:14,34.60,40.03,38.22
2025-05-13 11:26:24,34.75,40.39,38.51
2025-05-13 11:26:34,34.52,40.32,38.39
2025-05-13 11:26:44,34.84,40.32,38.49
2025-05-13 11:26:54,34.80,40.40,38.53
2025-05-13 11:27:04,34.62,40.72,38.69
2025-05-13 11:27:14,33.61,41.29,38.73
2025-05-13 11:27:24,34.98,40.66,38.77
2025-05-13 11:27:34,34.96,40.31,38.53
2025-05-13 11:27:44,34.85,40.28,38.47
2025-05-13 11:27:54,34.64,40.38,38.47
2025-05-13 11:28:04,34.88,40.59,38.69
2025-05-13 11:28:14,34.60,40.62,38.62
2025-05-13 11:28:24,34.71,40.69,38.69
2025-05-13 11:28:34,34.71,40.36,38.47
2025-05-13 11:28:44,34.68,40.40,38.50
2025-05-13 11:28:54,34.84,40.29,38.47
2025-05-13 11:29:04,34.65,40.25,38.39
2025-05-13 11:29:14,34.71,40.33,38.46
2025-05-13 11:29:24,34.92,40.09,38.36
2025-05-13 11:29:34,34.99,40.37,38.58
2025-05-13 11:29:44,35.13,40.36,38.61
2025-05-13 11:29:54,35.27,40.41,38.69
2025-05-13 11:30:04,35.07,40.39,38.62
2025-05-13 11:30:14,35.14,40.13,38.47
2025-05-13 11:30:24,34.83,40.24,38.44
2025-05-13 11:30:34,35.03,40.44,38.64
2025-05-13 11:30:44,34.91,40.56,38.68
2025-05-13 11:30:54,35.16,40.19,38.51
2025-05-13 11:31:04,35.11,39.96,38.34
2025-05-13 11:31:14,35.01,39.96,38.31
2025-05-13 11:31:24,34.68,39.79,38.08
2025-05-13 11:31:34,35.02,40.10,38.41
2025-05-13 11:31:44,34.66,39.74,38.05
2025-05-13 11:31:54,35.03,39.95,38.31
2025-05-13 11:32:04,34.56,40.27,38.37
2025-05-13 11:32:14,34.36,40.35,38.35
2025-05-13 11:32:24,34.70,40.54,38.60
2025-05-13 11:32:34,34.38,40.15,38.23
2025-05-13 11:32:44,34.57,40.46,38.50
2025-05-13 11:32:54,34.92,42.02,39.65
2025-05-13 11:33:04,34.48,41.15,38.93
2025-05-13 11:33:14,34.69,40.82,38.78
2025-05-13 11:33:24,34.49,40.61,38.57
2025-05-13 11:33:34,34.49,40.86,38.74
2025-05-13 11:33:45,34.36,41.03,38.81
2025-05-13 11:33:55,34.14,40.87,38.62
2025-05-13 11:34:05,34.42,40.27,38.32
2025-05-13 11:34:15,34.27,40.38,38.34
2025-05-13 11:34:25,34.26,40.25,38.26
2025-05-13 11:34:35,34.51,40.94,38.80
2025-05-13 11:34:45,34.97,41.19,39.12
2025-05-13 11:34:55,34.74,41.04,38.94
2025-05-13 11:35:05,34.73,40.21,38.39
2025-05-13 11:35:15,34.90,40.37,38.55
2025-05-13 11:35:25,34.63,40.23,38.37
2025-05-13 11:35:35,34.87,40.57,38.67
2025-05-13 11:35:45,34.83,40.41,38.55
2025-05-13 11:35:55,34.84,40.60,38.68
2025-05-13 11:36:05,34.85,39.99,38.28
2025-05-13 11:36:15,34.49,40.29,38.36
2025-05-13 11:36:25,34.57,40.45,38.49
2025-05-13 11:36:35,34.68,41.03,38.91
2025-05-13 11:36:45,34.81,42.05,39.64
2025-05-13 11:36:55,34.55,41.52,39.20
2025-05-13 11:37:05,34.47,40.63,38.57
2025-05-13 11:37:15,34.78,41.11,39.00
2025-05-13 11:37:25,34.34,40.51,38.45
2025-05-13 11:37:35,34.54,40.48,38.50
2025-05-13 11:37:45,34.65,40.04,38.25
2025-05-13 11:37:55,34.63,40.15,38.31
2025-05-13 11:38:05,34.65,40.04,38.24
2025-05-13 11:38:15,34.19,40.07,38.11
2025-05-13 11:38:25,34.24,39.83,37.97
2025-05-13 11:38:35,34.16,39.80,37.92
2025-05-13 11:38:45,34.61,39.79,38.06
2025-05-13 11:38:55,34.46,40.31,38.36
2025-05-13 11:39:05,34.85,40.73,38.77
2025-05-13 11:39:15,34.78,40.86,38.84
2025-05-13 11:39:25,34.82,40.45,38.58
2025-05-13 11:39:35,34.60,40.88,38.79
2025-05-13 11:39:45,34.47,40.64,38.59
2025-05-13 11:39:55,34.90,40.24,38.46
2025-05-13 11:40:05,34.92,42.05,39.67
2025-05-13 11:40:15,34.64,41.47,39.19
2025-05-13 11:40:25,35.00,42.51,40.01
2025-05-13 11:40:35,35.10,40.84,38.93
2025-05-13 11:40:45,35.35,42.17,39.90
2025-05-13 11:40:55,35.45,43.00,40.48
2025-05-13 11:41:05,36.06,52.31,46.90
2025-05-13 11:41:15,36.37,53.83,48.01
2025-05-13 11:41:25,36.36,52.39,47.05
2025-05-13 11:41:35,35.97,52.29,46.85
2025-05-13 11:41:45,35.12,45.95,42.34
2025-05-13 11:41:55,35.54,45.80,42.38
2025-05-13 11:42:05,35.73,47.38,43.50
2025-05-13 11:42:15,35.42,47.41,43.41
2025-05-13 11:42:25,35.03,43.18,40.46
2025-05-13 11:42:35,34.77,43.36,40.49
2025-05-13 11:42:45,34.99,43.78,40.85
2025-05-13 11:42:55,35.30,45.09,41.82
2025-05-13 11:43:05,35.57,47.10,43.26
2025-05-13 11:43:15,35.16,44.64,41.48
2025-05-13 11:43:25,35.14,43.01,40.39
2025-05-13 11:43:35,35.18,41.74,39.55
2025-05-13 11:43:45,35.47,42.40,40.09
2025-05-13 11:43:55,35.23,43.80,40.94
2025-05-13 11:44:06,35.14,42.78,40.23
2025-05-13 11:44:16,35.12,41.82,39.59
2025-05-13 11:44:26,34.91,42.47,39.95
2025-05-13 11:44:36,35.09,41.98,39.68
2025-05-13 11:44:46,35.22,42.02,39.75
2025-05-13 11:44:56,34.79,41.69,39.39
2025-05-13 11:45:06,35.09,41.83,39.58
2025-05-13 11:45:16,35.21,41.27,39.25
2025-05-13 11:45:26,34.58,41.13,38.95
2025-05-13 11:45:36,34.97,41.40,39.26
2025-05-13 11:45:46,35.00,40.93,38.95
2025-05-13 11:45:56,35.07,41.19,39.15
2025-05-13 11:46:06,35.45,43.81,41.02
2025-05-13 11:46:16,35.56,44.33,41.41
2025-05-13 11:46:26,35.20,43.68,40.85
2025-05-13 11:46:36,35.04,42.39,39.94
2025-05-13 11:46:46,35.21,45.24,41.89
2025-05-13 11:46:56,34.97,43.08,40.38
2025-05-13 11:47:06,35.28,43.29,40.62
2025-05-13 11:47:16,35.19,42.73,40.22
2025-05-13 11:47:26,35.24,41.49,39.41
2025-05-13 11:47:36,35.11,42.39,39.96
2025-05-13 11:47:46,35.03,41.58,39.40
2025-05-13 11:47:56,35.15,42.56,40.09
2025-05-13 11:48:06,35.44,43.79,41.01
2025-05-13 11:48:16,35.22,44.98,41.73
2025-05-13 11:48:26,35.92,45.38,42.23
2025-05-13 11:48:36,35.62,44.48,41.53
2025-05-13 11:48:46,36.13,44.12,41.45
2025-05-13 11:48:56,35.57,45.07,41.90
2025-05-13 11:49:06,35.31,43.60,40.84
2025-05-13 11:49:16,35.84,44.12,41.36
2025-05-13 11:49:26,35.36,42.86,40.36
2025-05-13 11:49:36,35.49,42.60,40.23
2025-05-13 11:49:46,35.46,43.54,40.85
2025-05-13 11:49:56,35.65,43.57,40.93
2025-05-13 11:50:06,35.41,42.24,39.96
2025-05-13 11:50:16,35.56,42.38,40.11
2025-05-13 11:50:26,35.72,41.88,39.82
2025-05-13 11:50:36,35.55,42.36,40.09
2025-05-13 11:50:46,35.71,44.05,41.27
2025-05-13 11:50:56,36.06,44.43,41.64
2025-05-13 11:51:06,35.89,43.61,41.04
2025-05-13 11:51:16,35.94,46.58,43.03
2025-05-13 11:51:26,35.87,45.57,42.34
2025-05-13 11:51:36,35.75,45.21,42.05
2025-05-13 11:51:46,36.23,48.91,44.68
2025-05-13 11:51:56,35.89,46.67,43.08
2025-05-13 11:52:06,35.45,45.20,41.95
2025-05-13 11:52:16,35.71,43.39,40.83
2025-05-13 11:52:26,35.57,43.19,40.65
2025-05-13 11:52:36,35.48,43.37,40.74
2025-05-13 11:52:46,35.21,43.11,40.47
2025-05-13 11:52:56,35.69,42.69,40.35
2025-05-13 11:53:06,35.56,42.64,40.28
2025-05-13 11:53:16,35.50,42.49,40.16
2025-05-13 11:53:26,35.51,42.71,40.31
2025-05-13 11:53:36,35.67,43.64,40.98
2025-05-13 11:53:46,35.92,45.07,42.02
2025-05-13 11:53:56,35.93,43.08,40.69
2025-05-13 11:54:06,35.88,42.09,40.02
2025-05-13 11:54:16,35.64,41.39,39.47
2025-05-13 11:54:26,35.63,41.93,39.83
2025-05-13 11:54:36,35.70,42.81,40.44
2025-05-13 11:54:46,35.49,43.36,40.74
2025-05-13 11:54:56,35.50,42.49,40.16
2025-05-13 11:55:06,35.53,42.63,40.26
2025-05-13 11:55:16,35.55,43.20,40.65
2025-05-13 11:55:26,35.48,43.33,40.71
2025-05-13 11:55:36,35.41,44.16,41.24
2025-05-13 11:55:46,35.26,43.02,40.43
2025-05-13 11:55:56,35.63,42.48,40.20
2025-05-13 11:56:07,35.37,42.26,39.96
2025-05-13 11:56:17,35.29,42.44,40.06
2025-05-13 11:56:27,35.39,43.41,40.74
2025-05-13 11:56:37,35.57,43.29,40.71
2025-05-13 11:56:47,35.34,43.41,40.72
2025-05-13 11:56:57,35.24,43.78,40.93
2025-05-13 11:57:07,35.08,43.17,40.47
2025-05-13 11:57:17,35.48,42.36,40.07
2025-05-13 11:57:27,35.63,42.80,40.41
2025-05-13 11:57:37,35.38,42.12,39.87
2025-05-13 11:57:47,34.86,41.69,39.41
2025-05-13 11:57:57,35.20,41.60,39.47
2025-05-13 11:58:07,34.87,41.38,39.21
2025-05-13 11:58:17,35.11,41.16,39.14
2025-05-13 11:58:27,35.11,42.74,40.19
2025-05-13 11:58:37,35.19,43.78,40.92
2025-05-13 11:58:47,35.24,44.51,41.42
2025-05-13 11:58:57,35.52,43.18,40.63
2025-05-13 11:59:07,35.52,41.78,39.69
2025-05-13 11:59:17,35.72,43.56,40.95
2025-05-13 11:59:27,35.51,43.45,40.80
2025-05-13 11:59:37,35.72,44.27,41.42
2025-05-13 11:59:47,35.42,43.75,40.97
2025-05-13 11:59:57,35.20,42.72,40.21
2025-05-13 12:00:07,35.72,43.50,40.91
2025-05-13 12:00:17,35.45,45.20,41.95
2025-05-13 12:00:27,35.18,44.87,41.64
2025-05-13 12:00:37,34.91,43.27,40.48
2025-05-13 12:00:47,34.93,42.54,40.00
2025-05-13 12:00:57,35.38,43.29,40.65
2025-05-13 12:01:07,35.19,42.65,40.16
2025-05-13 12:01:17,35.29,42.02,39.78
2025-05-13 12:01:27,35.40,42.48,40.12
2025-05-13 12:01:37,35.41,42.50,40.14
2025-05-13 12:01:47,35.35,42.19,39.91
2025-05-13 12:01:57,35.54,43.34,40.74
2025-05-13 12:02:07,35.81,42.75,40.44
2025-05-13 12:02:17,36.30,49.79,45.30
2025-05-13 12:02:27,37.16,54.56,48.76
2025-05-13 12:02:37,36.61,49.54,45.23
2025-05-13 12:02:47,35.99,46.80,43.20
2025-05-13 12:02:57,36.44,51.37,46.39
2025-05-13 12:03:07,36.21,49.49,45.06
2025-05-13 12:03:17,36.71,53.35,47.80
2025-05-13 12:03:27,37.42,58.68,51.59
2025-05-13 12:03:37,36.81,53.24,47.76
2025-05-13 12:03:47,37.46,57.95,51.12
2025-05-13 12:03:57,37.01,55.03,49.02
2025-05-13 12:04:07,39.35,74.11,62.52
2025-05-13 12:04:17,40.20,76.88,64.66
2025-05-13 12:04:27,38.97,70.23,59.81
2025-05-13 12:04:37,37.41,56.14,49.90
2025-05-13 12:04:47,36.72,51.72,46.72
2025-05-13 12:04:57,36.28,52.81,47.30
2025-05-13 12:05:07,36.31,48.27,44.28
2025-05-13 12:05:17,35.96,46.57,43.03
2025-05-13 12:05:27,35.70,43.92,41.18
2025-05-13 12:05:37,35.84,45.02,41.96
2025-05-13 12:05:47,35.90,44.62,41.71
2025-05-13 12:05:57,36.17,45.66,42.49
2025-05-13 12:06:07,37.13,55.63,49.47
2025-05-13 12:06:17,37.40,54.99,49.13
2025-05-13 12:06:27,37.16,51.86,46.96
2025-05-13 12:06:37,35.58,50.57,45.58
2025-05-13 12:06:47,36.87,51.88,46.88
2025-05-13 12:06:57,36.41,52.33,47.02
2025-05-13 12:07:07,36.06,47.55,43.72
2025-05-13 12:07:17,35.81,45.02,41.95
2025-05-13 12:07:27,35.85,47.48,43.60
2025-05-13 12:07:37,36.15,48.12,44.13
2025-05-13 12:07:47,35.72,47.41,43.51
2025-05-13 12:07:57,36.41,48.38,44.39
2025-05-13 12:08:08,36.98,51.32,46.54
2025-05-13 12:08:18,36.66,50.40,45.82
2025-05-13 12:08:28,36.17,45.42,42.34
2025-05-13 12:08:38,36.15,47.97,44.03
2025-05-13 12:08:48,36.31,46.95,43.40
2025-05-13 12:08:58,36.44,49.53,45.17
2025-05-13 12:09:08,36.07,46.01,42.70
2025-05-13 12:09:18,35.81,44.11,41.34
2025-05-13 12:09:28,36.51,46.07,42.88
2025-05-13 12:09:38,37.36,55.83,49.67
2025-05-13 12:09:48,36.80,52.21,47.07
2025-05-13 12:09:58,37.75,60.73,53.07
2025-05-13 12:10:08,38.19,63.45,55.03
2025-05-13 12:10:18,36.55,51.72,46.66
2025-05-13 12:10:28,36.70,50.15,45.67
2025-05-13 12:10:38,36.45,48.24,44.31
2025-05-13 12:10:48,36.32,50.42,45.72
2025-05-13 12:10:58,36.81,51.18,46.39
2025-05-13 12:11:08,37.05,52.43,47.30
2025-05-13 12:11:18,37.31,51.84,47.00
2025-05-13 12:11:28,36.42,46.89,43.40
2025-05-13 12:11:38,36.42,46.64,43.23
2025-05-13 12:11:48,36.48,46.04,42.86
2025-05-13 12:11:58,36.38,45.50,42.46
2025-05-13 12:12:08,36.25,45.82,42.63
2025-05-13 12:12:18,36.16,43.93,41.34
2025-05-13 12:12:28,36.39,45.63,42.55
2025-05-13 12:12:38,36.14,46.19,42.84
2025-05-13 12:12:48,36.30,46.84,43.32
2025-05-13 12:12:58,35.97,44.63,41.74
2025-05-13 12:13:08,36.20,47.14,43.49
2025-05-13 12:13:18,36.64,47.85,44.11
2025-05-13 12:13:28,36.21,44.54,41.77
2025-05-13 12:13:38,36.14,47.33,43.60
2025-05-13 12:13:48,36.85,51.33,46.50
2025-05-13 12:13:58,37.11,53.86,48.28
2025-05-13 12:14:08,37.10,52.32,47.24
2025-05-13 12:14:18,36.79,49.20,45.06
2025-05-13 12:14:28,36.34,45.49,42.44
2025-05-13 12:14:38,36.39,46.37,43.04
2025-05-13 12:14:48,36.45,44.59,41.87
2025-05-13 12:14:58,36.21,43.51,41.08
2025-05-13 12:15:08,36.37,45.33,42.35
2025-05-13 12:15:18,36.38,45.03,42.14
2025-05-13 12:15:28,36.51,48.26,44.35
2025-05-13 12:15:38,37.67,56.85,50.45
2025-05-13 12:15:48,38.15,58.98,52.04
2025-05-13 12:15:58,37.26,51.85,46.99
2025-05-13 12:16:08,36.63,50.17,45.66
2025-05-13 12:16:18,37.18,51.47,46.71
2025-05-13 12:16:28,35.73,49.73,45.06
2025-05-13 12:16:38,36.54,49.06,44.89
2025-05-13 12:16:48,36.89,51.02,46.31
2025-05-13 12:16:58,36.70,50.88,46.15
2025-05-13 12:17:08,36.92,49.85,45.54
2025-05-13 12:17:18,37.81,54.53,48.96
2025-05-13 12:17:28,37.40,54.33,48.69
2025-05-13 12:17:38,38.86,65.17,56.40
2025-05-13 12:17:48,37.86,56.17,50.07
2025-05-13 12:17:58,39.18,67.83,58.28
2025-05-13 12:18:08,38.58,64.79,56.06
2025-05-13 12:18:18,38.67,62.96,54.87
2025-05-13 12:18:28,40.28,78.14,65.52
2025-05-13 12:18:38,39.35,69.17,59.23
2025-05-13 12:18:48,37.87,57.37,50.87
2025-05-13 12:18:58,37.30,56.24,49.92
2025-05-13 12:19:08,37.37,55.37,49.37
2025-05-13 12:19:18,37.26,54.60,48.82
2025-05-13 12:19:28,39.57,69.53,59.54
2025-05-13 12:19:38,39.87,69.80,59.83
2025-05-13 12:19:48,39.19,65.61,56.80
2025-05-13 12:19:59,37.97,59.18,52.11
2025-05-13 12:20:09,38.22,57.63,51.16
2025-05-13 12:20:19,39.00,66.15,57.10
2025-05-13 12:20:29,39.35,66.54,57.48
2025-05-13 12:20:39,37.46,53.25,47.99
2025-05-13 12:20:49,36.51,47.54,43.86
2025-05-13 12:20:59,36.83,47.59,44.00
2025-05-13 12:21:09,36.64,46.68,43.33
2025-05-13 12:21:19,36.68,49.92,45.51
2025-05-13 12:21:29,36.62,46.32,43.09
2025-05-13 12:21:39,36.49,43.92,41.44
2025-05-13 12:21:49,36.50,44.64,41.92
2025-05-13 12:21:59,36.41,44.60,41.87
2025-05-13 12:22:09,36.16,43.20,40.86
2025-05-13 12:22:19,36.52,45.42,42.46
2025-05-13 12:22:29,36.04,44.43,41.64
2025-05-13 12:22:39,36.09,45.23,42.19
2025-05-13 12:22:49,36.22,43.44,41.03
2025-05-13 12:22:59,36.47,42.94,40.79
2025-05-13 12:23:09,36.07,42.60,40.43
2025-05-13 12:23:19,36.22,43.08,40.79
2025-05-13 12:23:29,36.15,42.62,40.47
2025-05-13 12:23:39,36.27,42.95,40.73
2025-05-13 12:23:49,36.42,43.19,40.93
2025-05-13 12:23:59,36.28,43.56,41.13
2025-05-13 12:24:09,36.30,43.72,41.25
2025-05-13 12:24:19,36.59,45.27,42.37
2025-05-13 12:24:29,36.63,43.46,41.18
2025-05-13 12:24:39,36.32,42.95,40.74
2025-05-13 12:24:49,36.33,42.27,40.29
2025-05-13 12:24:59,36.27,42.79,40.62
2025-05-13 12:25:09,36.47,42.56,40.53
2025-05-13 12:25:19,36.16,42.91,40.66
2025-05-13 12:25:29,36.22,42.25,40.24
2025-05-13 12:25:39,36.38,42.35,40.36
2025-05-13 12:25:49,36.19,42.35,40.29
2025-05-13 12:25:59,36.08,43.02,40.71
2025-05-13 12:26:09,36.44,42.47,40.46
2025-05-13 12:26:19,36.09,42.46,40.34
2025-05-13 12:26:29,35.74,43.14,40.67
2025-05-13 12:26:39,36.06,42.90,40.62
2025-05-13 12:26:49,35.96,42.53,40.34
2025-05-13 12:26:59,35.92,43.13,40.73
2025-05-13 12:27:09,36.20,42.88,40.66
2025-05-13 12:27:19,35.99,42.14,40.09
2025-05-13 12:27:29,35.86,42.08,40.01
2025-05-13 12:27:39,35.82,42.58,40.32
2025-05-13 12:27:49,36.08,42.24,40.19
2025-05-13 12:27:59,36.21,42.98,40.73
2025-05-13 12:28:09,36.29,43.07,40.81
2025-05-13 12:28:19,36.20,42.65,40.50
2025-05-13 12:28:29,36.05,42.51,40.36
2025-05-13 12:28:39,35.65,42.09,39.94
2025-05-13 12:28:49,36.12,42.36,40.28
2025-05-13 12:28:59,35.97,42.51,40.33
2025-05-13 12:29:09,36.04,42.68,40.47
2025-05-13 12:29:19,36.16,43.20,40.85
2025-05-13 12:29:29,35.99,44.92,41.95
2025-05-13 12:29:39,35.69,42.13,39.98
2025-05-13 12:29:49,35.81,41.68,39.72
2025-05-13 12:29:59,35.75,42.00,39.92
2025-05-13 12:30:09,35.87,41.94,39.92
2025-05-13 12:30:19,35.77,42.82,40.47
2025-05-13 12:30:29,35.87,42.00,39.95
2025-05-13 12:30:39,35.74,41.35,39.48
2025-05-13 12:30:49,35.61,42.10,39.94
