Timestamp,Min Temp (°C),Max Temp (°C),Avg Temp (°C)
2025-05-23 07:35:15,31.65,41.26,38.05
2025-05-23 07:35:25,31.97,45.09,40.71
2025-05-23 07:35:35,32.91,52.25,45.80
2025-05-23 07:35:45,31.76,41.91,38.52
2025-05-23 07:35:55,31.69,40.69,37.69
2025-05-23 07:36:05,31.74,41.73,38.40
2025-05-23 07:36:15,32.52,46.86,42.08
2025-05-23 07:36:25,31.83,41.91,38.55
2025-05-23 07:36:35,31.41,41.12,37.88
2025-05-23 07:36:45,31.59,41.83,38.42
2025-05-23 07:36:55,31.22,38.69,36.20
2025-05-23 07:37:05,31.29,39.90,37.03
2025-05-23 07:37:15,31.29,39.55,36.80
2025-05-23 07:37:25,31.48,42.81,39.04
2025-05-23 07:37:35,31.74,43.30,39.45
2025-05-23 07:37:45,31.27,38.16,35.87
2025-05-23 07:37:55,31.67,41.62,38.30
2025-05-23 07:38:05,31.91,43.39,39.57
2025-05-23 07:38:15,31.72,42.85,39.14
2025-05-23 07:38:25,31.59,42.25,38.69
2025-05-23 07:38:35,31.85,42.07,38.66
2025-05-23 07:38:45,31.42,38.35,36.04
2025-05-23 07:38:55,31.06,38.56,36.06
2025-05-23 07:39:05,31.52,38.86,36.42
2025-05-23 07:39:15,32.24,47.33,42.30
2025-05-23 07:39:25,31.95,46.63,41.74
2025-05-23 07:39:35,32.04,46.01,41.36
2025-05-23 07:39:45,31.62,41.60,38.27
2025-05-23 07:39:55,31.48,40.05,37.20
2025-05-23 07:40:06,31.16,38.84,36.28
2025-05-23 07:40:16,31.55,39.98,37.17
2025-05-23 07:40:26,31.79,43.39,39.53
2025-05-23 07:40:36,31.69,40.80,37.76
2025-05-23 07:40:46,31.59,39.06,36.57
2025-05-23 07:40:56,31.30,38.92,36.38
2025-05-23 07:41:06,31.53,40.64,37.60
2025-05-23 07:41:16,31.64,40.24,37.38
2025-05-23 07:41:26,31.02,38.68,36.13
2025-05-23 07:41:36,31.54,42.21,38.65
2025-05-23 07:41:46,31.43,38.60,36.21
2025-05-23 07:41:56,31.14,37.41,35.32
2025-05-23 07:42:06,31.35,41.14,37.88
2025-05-23 07:42:16,31.31,38.32,35.98
2025-05-23 07:42:26,31.48,39.43,36.78
2025-05-23 07:42:36,31.54,40.63,37.60
2025-05-23 07:42:46,31.32,38.31,35.98
2025-05-23 07:42:56,31.64,39.87,37.13
2025-05-23 07:43:06,31.74,40.70,37.71
2025-05-23 07:43:16,31.45,39.37,36.73
2025-05-23 07:43:26,31.60,39.08,36.59
2025-05-23 07:43:36,31.32,39.47,36.75
2025-05-23 07:43:46,31.64,40.70,37.68
2025-05-23 07:43:56,31.41,40.06,37.18
2025-05-23 07:44:06,31.03,38.07,35.72
2025-05-23 07:44:16,31.45,38.29,36.01
2025-05-23 07:44:26,31.47,39.20,36.62
2025-05-23 07:44:36,31.98,41.73,38.48
2025-05-23 07:44:46,31.91,41.06,38.01
2025-05-23 07:44:56,32.10,42.70,39.17
2025-05-23 07:45:06,31.69,42.47,38.88
2025-05-23 07:45:16,32.55,48.26,43.02
2025-05-23 07:45:26,32.03,42.14,38.77
2025-05-23 07:45:36,31.93,42.23,38.79
2025-05-23 07:45:46,31.92,40.60,37.71
2025-05-23 07:45:56,31.89,40.96,37.93
2025-05-23 07:46:06,31.67,40.66,37.67
2025-05-23 07:46:16,31.95,41.15,38.09
2025-05-23 07:46:26,31.93,41.70,38.45
2025-05-23 07:46:36,31.48,39.56,36.87
2025-05-23 07:46:46,32.32,46.46,41.74
2025-05-23 07:46:56,31.44,40.99,37.81
2025-05-23 07:47:06,31.81,40.16,37.38
2025-05-23 07:47:16,31.78,41.95,38.56
2025-05-23 07:47:26,32.26,45.91,41.36
2025-05-23 07:47:36,32.03,43.74,39.84
2025-05-23 07:47:46,31.74,40.33,37.47
2025-05-23 07:47:56,31.21,40.60,37.47
2025-05-23 07:48:06,31.55,39.33,36.74
2025-05-23 07:48:16,31.71,39.93,37.19
2025-05-23 07:48:26,31.25,38.37,35.99
2025-05-23 07:48:36,31.29,40.59,37.49
2025-05-23 07:48:46,31.55,39.38,36.77
2025-05-23 07:48:56,31.44,38.90,36.41
2025-05-23 07:49:06,31.12,36.39,34.63
2025-05-23 07:49:16,31.79,39.61,37.00
2025-05-23 07:49:26,31.62,38.08,35.93
2025-05-23 07:49:36,31.70,38.73,36.39
2025-05-23 07:49:46,31.58,40.03,37.22
2025-05-23 07:49:56,31.43,38.59,36.20
2025-05-23 07:50:06,31.52,38.11,35.92
2025-05-23 07:50:16,31.02,37.04,35.03
2025-05-23 07:50:26,31.08,36.70,34.83
2025-05-23 07:50:36,31.31,38.48,36.09
2025-05-23 07:50:46,31.28,36.62,34.84
2025-05-23 07:50:56,31.49,36.66,34.93
2025-05-23 07:51:06,31.22,39.19,36.53
2025-05-23 07:51:16,31.40,36.07,34.52
2025-05-23 07:51:26,31.57,37.44,35.48
2025-05-23 07:51:36,31.52,38.99,36.50
2025-05-23 07:51:47,31.22,36.93,35.03
2025-05-23 07:51:57,31.56,38.91,36.46
2025-05-23 07:52:07,31.34,38.00,35.78
2025-05-23 07:52:17,31.54,40.51,37.52
2025-05-23 07:52:27,31.32,38.63,36.19
2025-05-23 07:52:37,31.28,36.08,34.48
2025-05-23 07:52:47,31.43,36.89,35.07
2025-05-23 07:52:57,31.25,37.22,35.23
2025-05-23 07:53:07,31.38,37.75,35.63
2025-05-23 07:53:17,31.32,37.41,35.38
2025-05-23 07:53:27,31.42,40.22,37.29
2025-05-23 07:53:37,31.68,40.44,37.52
2025-05-23 07:53:47,32.10,41.99,38.69
2025-05-23 07:53:57,31.37,38.57,36.17
2025-05-23 07:54:07,31.48,39.74,36.99
2025-05-23 07:54:17,31.63,39.17,36.66
2025-05-23 07:54:27,32.17,43.72,39.87
2025-05-23 07:54:37,31.94,42.82,39.19
2025-05-23 07:54:47,31.72,41.55,38.27
2025-05-23 07:54:57,31.47,39.93,37.11
2025-05-23 07:55:07,31.39,39.20,36.60
2025-05-23 07:55:17,32.40,47.84,42.69
2025-05-23 07:55:27,31.82,42.77,39.12
2025-05-23 07:55:37,32.69,48.57,43.28
2025-05-23 07:55:47,31.96,43.36,39.56
2025-05-23 07:55:57,31.51,41.50,38.17
2025-05-23 07:56:07,31.50,39.44,36.80
2025-05-23 07:56:17,32.04,44.47,40.33
2025-05-23 07:56:27,31.59,39.57,36.91
2025-05-23 07:56:37,31.63,42.12,38.63
2025-05-23 07:56:47,32.27,44.67,40.53
2025-05-23 07:56:57,31.86,41.27,38.13
2025-05-23 07:57:07,31.53,39.41,36.78
2025-05-23 07:57:17,31.71,38.54,36.26
2025-05-23 07:57:27,31.28,36.51,34.77
2025-05-23 07:57:37,31.45,38.19,35.94
2025-05-23 07:57:47,31.82,42.41,38.88
2025-05-23 07:57:57,31.68,41.72,38.37
2025-05-23 07:58:07,32.08,44.31,40.23
2025-05-23 07:58:17,31.65,41.57,38.26
2025-05-23 07:58:27,31.56,40.56,37.56
2025-05-23 07:58:37,31.39,39.78,36.98
2025-05-23 07:58:47,32.40,47.00,42.13
2025-05-23 07:58:57,33.09,53.09,46.43
2025-05-23 07:59:07,34.22,61.66,52.51
2025-05-23 07:59:17,33.85,60.72,51.76
2025-05-23 07:59:27,32.77,49.24,43.75
2025-05-23 07:59:37,32.51,45.73,41.33
2025-05-23 07:59:47,32.51,48.25,43.00
2025-05-23 07:59:57,33.10,51.31,45.24
2025-05-23 08:00:07,32.42,45.71,41.28
2025-05-23 08:00:17,32.54,48.37,43.09
2025-05-23 08:00:27,32.22,43.89,40.00
2025-05-23 08:00:37,32.40,46.73,41.96
2025-05-23 08:00:47,27.88,49.42,42.24
2025-05-23 08:00:57,32.60,48.14,42.96
2025-05-23 08:01:07,32.38,49.41,43.73
2025-05-23 08:01:17,31.97,45.83,41.21
2025-05-23 08:01:27,31.31,38.19,35.89
2025-05-23 08:01:37,31.09,37.63,35.45
2025-05-23 08:01:47,31.49,37.92,35.78
2025-05-23 08:01:57,31.99,45.95,41.30
2025-05-23 08:02:07,32.27,45.05,40.79
2025-05-23 08:02:17,32.65,49.93,44.17
2025-05-23 08:02:27,32.25,47.83,42.64
2025-05-23 08:02:37,32.64,48.97,43.53
2025-05-23 08:02:47,32.61,53.21,46.34
2025-05-23 08:02:57,33.59,58.01,49.87
2025-05-23 08:03:07,35.11,68.32,57.25
2025-05-23 08:03:17,35.87,75.80,62.49
2025-05-23 08:03:27,33.04,53.72,46.83
2025-05-23 08:03:37,32.53,47.88,42.76
2025-05-23 08:03:48,32.69,51.80,45.43
2025-05-23 08:03:58,33.55,57.87,49.77
2025-05-23 08:04:08,33.88,62.22,52.77
2025-05-23 08:04:18,34.63,66.81,56.08
2025-05-23 08:04:28,33.23,53.89,47.00
2025-05-23 08:04:38,32.49,46.50,41.83
2025-05-23 08:04:48,33.18,56.20,48.53
2025-05-23 08:04:58,33.51,55.09,47.90
2025-05-23 08:05:08,33.26,53.93,47.04
2025-05-23 08:05:18,37.93,82.20,67.45
2025-05-23 08:05:28,32.78,48.45,43.22
2025-05-23 08:05:38,33.63,55.39,48.14
2025-05-23 08:05:48,34.48,59.96,51.47
2025-05-23 08:05:58,33.49,54.24,47.32
2025-05-23 08:06:08,32.96,51.48,45.31
2025-05-23 08:06:18,33.30,51.74,45.59
2025-05-23 08:06:28,33.04,55.56,48.05
2025-05-23 08:06:38,32.83,46.86,42.18
2025-05-23 08:06:48,33.78,55.88,48.51
2025-05-23 08:06:58,33.20,51.79,45.59
2025-05-23 08:07:08,33.85,56.04,48.65
2025-05-23 08:07:18,34.24,58.95,50.71
2025-05-23 08:07:28,34.28,61.25,52.26
2025-05-23 08:07:38,35.54,65.74,55.67
2025-05-23 08:07:48,35.34,65.72,55.59
2025-05-23 08:07:58,34.40,61.41,52.41
2025-05-23 08:08:08,33.73,56.54,48.93
2025-05-23 08:08:18,34.26,60.44,51.71
2025-05-23 08:08:28,34.36,61.78,52.64
2025-05-23 08:08:38,33.97,57.59,49.71
2025-05-23 08:08:48,33.13,50.57,44.75
2025-05-23 08:08:58,32.59,48.54,43.22
2025-05-23 08:09:08,32.68,48.02,42.91
2025-05-23 08:09:18,32.99,51.35,45.23
2025-05-23 08:09:28,33.88,57.82,49.84
2025-05-23 08:09:38,33.14,52.80,46.25
2025-05-23 08:09:48,33.60,55.00,47.87
2025-05-23 08:09:58,34.09,58.52,50.38
2025-05-23 08:10:08,33.72,56.74,49.07
2025-05-23 08:10:18,35.31,68.32,57.31
2025-05-23 08:10:28,38.05,87.48,71.01
2025-05-23 08:10:38,36.65,75.99,62.88
2025-05-23 08:10:48,35.30,65.28,55.29
2025-05-23 08:10:58,36.79,74.64,62.02
2025-05-23 08:11:08,36.25,69.18,58.21
2025-05-23 08:11:18,34.92,62.81,53.51
2025-05-23 08:11:28,37.55,83.15,67.95
2025-05-23 08:11:38,40.85,105.50,83.95
2025-05-23 08:11:48,37.14,75.83,62.93
2025-05-23 08:11:58,37.89,83.22,68.11
2025-05-23 08:12:08,36.92,77.91,64.25
2025-05-23 08:12:18,36.57,72.13,60.28
2025-05-23 08:12:28,35.09,64.17,54.48
2025-05-23 08:12:38,35.75,69.83,58.47
2025-05-23 08:12:48,35.40,64.38,54.72
2025-05-23 08:12:58,34.76,60.26,51.76
2025-05-23 08:13:08,34.06,55.27,48.20
2025-05-23 08:13:18,34.14,56.28,48.90
2025-05-23 08:13:28,34.83,63.91,54.22
2025-05-23 08:13:38,34.03,58.46,50.32
2025-05-23 08:13:48,33.87,55.24,48.12
2025-05-23 08:13:58,33.42,49.97,44.45
2025-05-23 08:14:08,33.16,51.07,45.10
2025-05-23 08:14:18,33.69,55.48,48.21
2025-05-23 08:14:28,34.12,58.78,50.56
2025-05-23 08:14:38,35.51,70.28,58.69
2025-05-23 08:14:48,36.17,76.56,63.10
2025-05-23 08:14:58,35.11,66.67,56.15
2025-05-23 08:15:08,35.58,67.62,56.94
2025-05-23 08:15:18,35.33,67.62,56.86
2025-05-23 08:15:28,37.84,81.99,67.27
2025-05-23 08:15:38,37.00,81.20,66.46
2025-05-23 08:15:48,37.82,86.85,70.50
2025-05-23 08:15:58,37.59,82.62,67.61
2025-05-23 08:16:08,36.28,70.11,58.83
2025-05-23 08:16:18,36.70,71.63,59.98
2025-05-23 08:16:28,36.35,68.37,57.69
2025-05-23 08:16:38,36.34,73.75,61.28
2025-05-23 08:16:48,38.85,87.98,71.61
2025-05-23 08:16:58,37.26,74.58,62.14
2025-05-23 08:17:08,34.34,55.20,48.25
2025-05-23 08:17:18,34.33,58.02,50.13
2025-05-23 08:17:28,33.65,54.27,47.40
2025-05-23 08:17:38,33.94,56.34,48.87
2025-05-23 08:17:48,34.28,60.22,51.57
2025-05-23 08:17:59,34.16,59.93,51.34
2025-05-23 08:18:09,33.10,50.53,44.72
2025-05-23 08:18:19,33.35,47.64,42.88
2025-05-23 08:18:29,32.71,44.67,40.68
2025-05-23 08:18:39,33.23,50.08,44.46
2025-05-23 08:18:49,32.97,47.58,42.71
2025-05-23 08:18:59,32.94,49.29,43.84
2025-05-23 08:19:09,34.92,62.00,52.97
2025-05-23 08:19:19,33.73,52.52,46.26
2025-05-23 08:19:29,34.25,58.90,50.68
2025-05-23 08:19:39,33.59,52.99,46.52
2025-05-23 08:19:49,35.91,72.47,60.29
2025-05-23 08:19:59,36.46,74.27,61.67
2025-05-23 08:20:09,36.72,76.46,63.21
2025-05-23 08:20:19,38.45,83.71,68.63
2025-05-23 08:20:29,36.55,72.88,60.77
2025-05-23 08:20:39,38.92,90.11,73.05
2025-05-23 08:20:49,42.32,107.89,86.04
2025-05-23 08:20:59,46.02,129.71,101.82
2025-05-23 08:21:09,44.14,117.39,92.98
2025-05-23 08:21:19,45.73,127.99,100.57
2025-05-23 08:21:29,43.59,117.04,92.55
2025-05-23 08:21:39,45.30,124.64,98.19
2025-05-23 08:21:49,42.62,112.21,89.01
2025-05-23 08:21:59,46.77,135.13,105.68
2025-05-23 08:22:09,42.26,105.43,84.37
2025-05-23 08:22:19,41.30,103.67,82.88
2025-05-23 08:22:29,37.25,75.09,62.48
2025-05-23 08:22:39,36.68,68.58,57.94
2025-05-23 08:22:49,35.76,64.15,54.69
2025-05-23 08:22:59,37.25,75.81,62.96
2025-05-23 08:23:09,37.69,79.31,65.44
2025-05-23 08:23:19,38.30,83.22,68.25
2025-05-23 08:23:29,38.89,84.48,69.28
2025-05-23 08:23:39,36.18,66.36,56.30
2025-05-23 08:23:49,36.79,72.54,60.62
2025-05-23 08:23:59,36.89,74.11,61.70
2025-05-23 08:24:09,37.71,80.22,66.05
2025-05-23 08:24:19,38.66,84.28,69.07
2025-05-23 08:24:29,37.91,77.04,64.00
2025-05-23 08:24:39,36.80,72.93,60.88
2025-05-23 08:24:49,35.28,64.56,54.80
2025-05-23 08:24:59,36.28,70.60,59.16
2025-05-23 08:25:09,39.00,87.82,71.55
2025-05-23 08:25:19,39.22,87.12,71.16
2025-05-23 08:25:29,41.03,96.73,78.16
2025-05-23 08:25:39,38.34,82.47,67.76
2025-05-23 08:25:49,36.88,74.16,61.73
2025-05-23 08:25:59,38.37,81.02,66.80
2025-05-23 08:26:09,41.75,104.66,83.69
2025-05-23 08:26:19,42.51,104.51,83.84
2025-05-23 08:26:29,39.83,89.24,72.77
2025-05-23 08:26:39,40.89,97.13,78.38
2025-05-23 08:26:49,38.72,79.85,66.14
2025-05-23 08:26:59,38.92,80.74,66.80
2025-05-23 08:27:09,41.14,98.13,79.13
2025-05-23 08:27:19,39.34,87.73,71.60
2025-05-23 08:27:29,38.50,80.54,66.53
2025-05-23 08:27:39,37.13,70.59,59.44
2025-05-23 08:27:49,38.98,82.20,67.79
2025-05-23 08:27:59,37.82,74.64,62.36
2025-05-23 08:28:09,35.99,63.04,54.02
2025-05-23 08:28:19,37.03,70.94,59.63
2025-05-23 08:28:29,37.67,78.78,65.08
2025-05-23 08:28:39,35.72,62.62,53.65
2025-05-23 08:28:49,34.30,52.44,46.40
2025-05-23 08:28:59,26.09,58.78,47.88
2025-05-23 08:29:09,34.70,54.01,47.57
2025-05-23 08:29:19,36.49,69.88,58.75
2025-05-23 08:29:29,36.76,70.90,59.52
2025-05-23 08:29:40,37.54,73.20,61.31
2025-05-23 08:29:50,35.63,59.20,51.34
2025-05-23 08:30:00,35.23,58.37,50.66
2025-05-23 08:30:10,35.89,60.81,52.51
2025-05-23 08:30:20,35.82,64.26,54.78
2025-05-23 08:30:30,35.80,65.92,55.88
2025-05-23 08:30:40,36.90,69.65,58.74
2025-05-23 08:30:50,38.14,75.59,63.11
2025-05-23 08:31:00,36.02,65.27,55.52
2025-05-23 08:31:10,37.95,75.14,62.75
2025-05-23 08:31:20,38.96,83.92,68.94
2025-05-23 08:31:30,39.17,89.25,72.56
2025-05-23 08:31:40,39.41,88.97,72.45
2025-05-23 08:31:50,35.84,61.43,52.90
2025-05-23 08:32:00,35.59,60.55,52.23
2025-05-23 08:32:10,37.22,73.28,61.26
2025-05-23 08:32:20,35.26,55.32,48.63
2025-05-23 08:32:30,35.33,57.77,50.29
2025-05-23 08:32:40,35.77,62.75,53.76
2025-05-23 08:32:50,35.26,60.13,51.84
2025-05-23 08:33:00,34.14,47.73,43.20
2025-05-23 08:33:10,33.47,46.97,42.47
2025-05-23 08:33:20,33.31,45.89,41.70
2025-05-23 08:33:30,33.49,45.95,41.80
2025-05-23 08:33:40,33.84,47.54,42.97
2025-05-23 08:33:50,33.02,43.59,40.06
2025-05-23 08:34:00,32.96,39.24,37.14
2025-05-23 08:34:10,32.92,39.49,37.30
2025-05-23 08:34:20,32.93,39.78,37.50
2025-05-23 08:34:30,33.36,45.41,41.39
2025-05-23 08:34:40,33.24,46.02,41.76
2025-05-23 08:34:50,32.55,41.17,38.30
2025-05-23 08:35:00,32.70,40.70,38.03
2025-05-23 08:35:10,32.70,41.42,38.51
2025-05-23 08:35:20,32.57,39.87,37.44
2025-05-23 08:35:30,32.73,38.82,36.79
2025-05-23 08:35:40,32.78,38.86,36.83
2025-05-23 08:35:50,32.90,41.10,38.37
2025-05-23 08:36:00,32.82,40.55,37.97
2025-05-23 08:36:10,33.02,41.67,38.79
2025-05-23 08:36:20,32.90,41.72,38.78
2025-05-23 08:36:30,32.74,40.38,37.83
2025-05-23 08:36:40,32.56,44.05,40.22
2025-05-23 08:36:50,33.02,43.60,40.08
2025-05-23 08:37:00,33.09,45.44,41.32
2025-05-23 08:37:10,32.62,42.77,39.39
2025-05-23 08:37:20,32.64,40.55,37.91
2025-05-23 08:37:30,32.87,43.92,40.24
2025-05-23 08:37:40,32.33,41.16,38.21
2025-05-23 08:37:50,32.50,41.78,38.69
2025-05-23 08:38:00,31.67,40.29,37.42
